utc,elapsed_seconds,pid,paused,resumes,captures,rss_mib,vms_mib,private_mib,pagefile_mib,system_used_mib,system_available_mib,swap_used_mib,gpu_used_mib,gpu_total_mib,gdi_objects,user_objects,handles,threads,error_log_bytes,crash_directories
2026-08-12T11:23:11.796118+00:00,825.641,29392,0,9,28,6441.961,10240.113,10240.113,10240.113,27923.52,4795.688,9362.02,5071,10240,119,83,1623,50,1262,60
2026-08-12T11:23:27.352786+00:00,841.203,29392,0,9,29,6443.691,10221.426,10221.426,10221.426,27674.398,5044.809,9361.98,5071,10240,119,83,1621,50,1262,60
2026-08-12T11:23:41.509652+00:00,855.359,29392,0,9,29,6435.535,10213.176,10213.176,10213.176,27938.039,4781.168,9360.629,5071,10240,119,83,1621,50,1262,60
2026-08-12T11:23:45.451167+00:00,859.281,29392,1,9,29,6554.641,10675.844,10675.844,10675.844,27765.902,4953.305,9360.629,5071,10240,119,83,1626,51,1262,60
2026-08-12T11:23:49.918779+00:00,863.75,29392,0,10,29,6455.535,10201.691,10201.691,10201.691,27669.309,5049.898,9360.629,5071,10240,119,83,1625,51,1262,60
2026-08-12T11:25:50.733616+00:00,1.047,29392,0,10,31,6453.762,10251.723,10251.723,10251.723,28409.457,4309.75,9202.078,5052,10240,119,83,1623,52,1262,60
2026-08-12T11:26:04.956354+00:00,15.485,29392,0,10,31,6442.906,10239.973,10239.973,10239.973,28354.707,4364.5,9540.504,5052,10240,119,83,1623,52,1262,60
2026-08-12T11:26:20.610741+00:00,31.141,29392,0,10,32,6454.777,10260.18,10260.18,10260.18,28076.098,4643.109,9540.246,5052,10240,119,83,1623,52,1262,60
2026-08-12T11:26:34.760684+00:00,45.297,29392,0,10,32,6459.914,10270.625,10270.625,10270.625,28310.82,4408.387,9540.215,5052,10240,119,83,1623,52,1262,60
2026-08-12T11:26:50.395638+00:00,60.922,29392,0,10,33,6452.656,10262.0,10262.0,10262.0,28056.848,4662.359,9539.961,5052,10240,119,83,1623,52,1262,60
2026-08-12T11:27:04.573450+00:00,75.11,29392,0,10,33,6441.965,10299.324,10299.324,10299.324,28330.539,4388.668,9538.004,5052,10240,119,83,1623,52,1262,60
2026-08-12T11:27:20.240787+00:00,90.766,29392,0,10,34,6444.695,10257.504,10257.504,10257.504,28050.559,4668.648,9522.316,5052,10240,119,83,1623,52,1262,60
2026-08-12T11:27:35.696688+00:00,106.219,29392,0,10,34,6445.078,10259.316,10259.316,10259.316,28072.086,4647.121,9522.316,5052,10240,119,83,1623,52,1262,60
2026-08-12T11:27:50.006177+00:00,120.547,29392,0,10,35,6451.547,10301.324,10301.324,10301.324,28379.238,4339.969,9520.363,5052,10240,119,83,1625,52,1262,60
2026-08-12T11:28:05.432651+00:00,135.969,29392,0,10,35,6464.625,10291.223,10291.223,10291.223,28080.828,4638.379,9520.363,5052,10240,119,83,1621,52,1262,60
2026-08-12T11:28:19.718695+00:00,150.25,29392,0,10,36,6436.547,10259.57,10259.57,10259.57,28296.52,4422.688,9520.355,5052,10240,119,83,1621,52,1262,60
2026-08-12T11:28:30.633954+00:00,161.157,29392,1,11,36,6466.84,10211.125,10211.125,10211.125,28518.453,4200.754,9520.164,5052,10240,119,83,1621,52,1262,60
2026-08-12T11:28:31.985874+00:00,162.516,29392,0,11,36,6455.223,10196.438,10196.438,10196.438,28636.684,4082.523,9520.164,5052,10240,119,83,1621,52,1262,60
2026-08-12T11:29:05.462429+00:00,195.985,29392,0,11,37,6446.918,10219.012,10219.012,10219.012,28579.133,4140.074,9520.148,5052,10240,119,83,1617,51,1262,60
2026-08-12T11:29:19.695074+00:00,210.219,29392,0,11,38,6470.098,10276.949,10276.949,10276.949,28258.602,4460.605,9520.148,5052,10240,119,83,1617,51,1262,60
2026-08-12T11:29:35.091654+00:00,225.61,29392,0,11,38,6459.73,10267.012,10267.012,10267.012,28221.633,4497.574,9520.148,5052,10240,119,83,1617,51,1262,60
2026-08-12T11:29:50.652334+00:00,241.188,29392,0,11,39,6462.809,10247.141,10247.141,10247.141,28769.074,3950.133,9518.324,5052,10240,119,83,1617,51,1262,60
2026-08-12T11:30:04.802673+00:00,255.313,29392,0,11,39,6471.797,10237.941,10237.941,10237.941,28331.68,4387.527,9518.324,5052,10240,119,83,1617,51,1262,60
2026-08-12T11:30:20.361813+00:00,270.907,29392,0,11,40,6469.48,10234.441,10234.441,10234.441,28840.324,3878.883,9518.203,5052,10240,119,83,1617,51,1262,60
2026-08-12T11:30:34.509228+00:00,285.047,29392,0,11,40,6370.316,10264.809,10264.809,10264.809,28205.32,4513.887,9546.258,5052,10240,119,83,1617,51,1262,60
